layer,row,col,value
fc2,12,49,-0.023631
fc2,12,50,-0.023041
fc2,12,51,0.022995
fc2,12,52,-0.055521
fc2,12,53,-0.026784
fc2,12,54,-0.066927
fc2,12,55,-0.081483
fc2,12,56,-0.083062
fc2,12,57,-0.067741
fc2,12,58,-0.044628
fc2,12,59,-0.059191
fc2,12,60,-0.029829
fc2,12,61,-0.013787
fc2,12,62,-0.015447
fc2,12,63,-0.080275
fc2,12,64,-0.043726
fc2,12,65,-0.013074
fc2,12,66,-0.014046
fc2,12,67,0.070442
fc2,12,68,-0.060759
fc2,12,69,0.078384
fc2,12,70,0.025673
fc2,12,71,0.012234
fc2,12,72,-0.068288
fc2,12,73,0.061928
fc2,12,74,-0.05734
fc2,12,75,-0.000364
fc2,12,76,-0.02009
fc2,12,77,-0.052975
fc2,12,78,0.086722
fc2,12,79,0.075353
fc2,12,80,-0.073192
fc2,12,81,0.041844
fc2,12,82,-0.081952
fc2,12,83,-0.073977
fc2,12,84,0.023296
fc2,12,85,-0.072016
fc2,12,86,0.070942
fc2,12,87,0.018223
fc2,12,88,0.038026
fc2,12,89,-0.052327
fc2,12,90,-0.069765
fc2,12,91,0.082666
fc2,12,92,-0.000742
fc2,12,93,-0.031667
fc2,12,94,-0.045491
fc2,12,95,0.060833
fc2,12,96,-0.003613
fc2,12,97,-0.054707
fc2,12,98,-0.052784
fc2,12,99,-0.030456
fc2,12,100,0.051708
fc2,12,101,0.015883
fc2,12,102,0.08197
fc2,12,103,0.015149
fc2,12,104,0.087056
fc2,12,105,-0.047424
fc2,12,106,0.044894
fc2,12,107,0.044939
fc2,12,108,-0.055688
fc2,12,109,-0.065397
fc2,12,110,-0.072307
fc2,12,111,0.039053
fc2,12,112,0.038748
fc2,12,113,-0.064136
fc2,12,114,-0.065484
fc2,12,115,0.041354
fc2,12,116,-0.082452
fc2,12,117,0.012597
fc2,12,118,-0.031826
fc2,12,119,-0.020648
fc2,12,120,0.019193
fc2,12,121,-0.085142
fc2,12,122,-0.039085
fc2,12,123,-0.001901
fc2,12,124,-0.021652
fc2,12,125,0.032062
fc2,12,126,-0.049608
fc2,12,127,-0.016052
fc2,13,0,-0.056858
fc2,13,1,0.058948
fc2,13,2,-0.03082
fc2,13,3,-0.069413
fc2,13,4,0.001675
fc2,13,5,0.010597
fc2,13,6,0.053673
fc2,13,7,0.00371
fc2,13,8,-0.045815
fc2,13,9,0.068595
fc2,13,10,0.015275
fc2,13,11,0.005179
fc2,13,12,-0.078392
fc2,13,13,0.088253
fc2,13,14,-0.009692
fc2,13,15,-0.086281
fc2,13,16,-0.068658
fc2,13,17,-0.050406
fc2,13,18,0.005164
fc2,13,19,0.054683
fc2,13,20,0.005814
fc2,13,21,0.020901
fc2,13,22,0.009554
fc2,13,23,-0.041595
fc2,13,24,-0.029092
fc2,13,25,0.075908
fc2,13,26,-0.072017
fc2,13,27,-0.0817
fc2,13,28,-0.073034
fc2,13,29,-0.038465
fc2,13,30,0.015918
fc2,13,31,0.025314
fc2,13,32,-0.036018
fc2,13,33,-0.015778
fc2,13,34,0.048363
fc2,13,35,-0.06411
fc2,13,36,-0.045897
fc2,13,37,-0.049913
fc2,13,38,-0.006759
fc2,13,39,0.07453
fc2,13,40,0.048225
fc2,13,41,0.010264
fc2,13,42,-0.059023
fc2,13,43,0.072305
fc2,13,44,0.035855
fc2,13,45,-0.0529
fc2,13,46,0.080193
fc2,13,47,0.009693
fc2,13,48,0.027453
fc2,13,49,-0.009602
fc2,13,50,0.011521
fc2,13,51,-0.020209
fc2,13,52,0.082741
fc2,13,53,0.055455
fc2,13,54,-0.028193
fc2,13,55,-0.028463
fc2,13,56,-0.007184
fc2,13,57,0.054634
fc2,13,58,-0.089991
fc2,13,59,0.067611
fc2,13,60,-0.068396
fc2,13,61,-0.00048
fc2,13,62,-0.033416
fc2,13,63,0.00213
fc2,13,64,-0.035287
fc2,13,65,-0.085796
fc2,13,66,-0.080542
fc2,13,67,-0.038391
fc2,13,68,0.048736
fc2,13,69,-0.082774
fc2,13,70,-0.083597
fc2,13,71,-0.087296
fc2,13,72,0.057006
fc2,13,73,-0.031355
fc2,13,74,-0.033196
fc2,13,75,0.049879
fc2,13,76,-0.008313
fc2,13,77,-0.051016
fc2,13,78,-0.012932
fc2,13,79,-0.011577
fc2,13,80,-0.038671
fc2,13,81,0.048328
fc2,13,82,-0.006572
fc2,13,83,0.027126
fc2,13,84,0.050812
fc2,13,85,-0.065537
fc2,13,86,-0.085654
fc2,13,87,0.016869
fc2,13,88,-0.076482
fc2,13,89,0.073894
fc2,13,90,-0.069074
fc2,13,91,-0.020289
fc2,13,92,-0.056
fc2,13,93,-0.043972
fc2,13,94,0.022774
fc2,13,95,-0.063561
fc2,13,96,-0.083417
fc2,13,97,-0.072059
fc2,13,98,0.055716
fc2,13,99,0.065879
fc2,13,100,-0.022498
fc2,13,101,-0.049796
fc2,13,102,0.023946
fc2,13,103,-0.052463
fc2,13,104,0.014043
fc2,13,105,-0.037655
fc2,13,106,0.036732
fc2,13,107,0.021735
fc2,13,108,-0.050739
fc2,13,109,0.025176
fc2,13,110,0.058058
fc2,13,111,-0.023861
fc2,13,112,0.052423
fc2,13,113,-0.044173
fc2,13,114,-0.009173
fc2,13,115,-0.062238
fc2,13,116,-0.038405
fc2,13,117,-0.001444
fc2,13,118,-0.089588
fc2,13,119,-0.075531
fc2,13,120,-0.059489
fc2,13,121,0.026253
fc2,13,122,-0.04133
fc2,13,123,-0.07108
fc2,13,124,-0.086011
fc2,13,125,-0.042676
fc2,13,126,-0.021366
fc2,13,127,0.006609
fc2,14,0,0.03621
fc2,14,1,0.019032
fc2,14,2,0.08815
fc2,14,3,0.008155
fc2,14,4,0.027378
fc2,14,5,0.004455
fc2,14,6,-0.082514
fc2,14,7,0.03078
fc2,14,8,-0.060405
fc2,14,9,0.060968
fc2,14,10,0.061105
fc2,14,11,-0.001916
fc2,14,12,-0.085335
fc2,14,13,0.066523
fc2,14,14,-0.001855
fc2,14,15,0.064167
fc2,14,16,-0.019699
fc2,14,17,-0.030743
fc2,14,18,0.042437
fc2,14,19,0.022495
fc2,14,20,0.008907
fc2,14,21,-0.013869
fc2,14,22,-0.036515
fc2,14,23,-0.044838
fc2,14,24,-0.06321
fc2,14,25,-0.054957
fc2,14,26,-0.010218
fc2,14,27,0.069637
fc2,14,28,-0.055271
fc2,14,29,0.07472
fc2,14,30,-0.067696
fc2,14,31,-0.068092
fc2,14,32,0.000748
fc2,14,33,0.080059
fc2,14,34,0.017159
fc2,14,35,-0.053419
fc2,14,36,-0.008966
fc2,14,37,0.016375
fc2,14,38,-0.045417
fc2,14,39,-0.02942
fc2,14,40,-0.005847
fc2,14,41,-0.080985
fc2,14,42,0.017973
fc2,14,43,-0.040455
fc2,14,44,0.076626
fc2,14,45,0.027266
fc2,14,46,-0.080803
fc2,14,47,-0.048997
fc2,14,48,-0.059568
fc2,14,49,-0.034782
fc2,14,50,-0.038174
fc2,14,51,-0.084214
fc2,14,52,-0.079161
fc2,14,53,-0.070877
fc2,14,54,0.011484
fc2,14,55,0.040642
fc2,14,56,0.081678
fc2,14,57,-0.023091
fc2,14,58,-0.050553
fc2,14,59,0.072426
fc2,14,60,-0.056792
fc2,14,61,-0.074206
fc2,14,62,0.04205
fc2,14,63,-0.05307
fc2,14,64,0.050468
fc2,14,65,0.068336
fc2,14,66,-0.045763
fc2,14,67,0.079531
fc2,14,68,0.004529
fc2,14,69,0.039952
fc2,14,70,-0.090215
fc2,14,71,0.009576
fc2,14,72,0.028552
fc2,14,73,0.009928
fc2,14,74,-0.006133
fc2,14,75,0.04457
fc2,14,76,-0.020163
fc2,14,77,-0.060508
fc2,14,78,-0.012745
fc2,14,79,0.059441
fc2,14,80,-0.064878
fc2,14,81,-0.052337
fc2,14,82,0.072203
fc2,14,83,0.007111
fc2,14,84,0.074628
fc2,14,85,-0.06132
fc2,14,86,-0.016179
fc2,14,87,-0.005913
fc2,14,88,0.054977
fc2,14,89,0.039966
fc2,14,90,0.00722
fc2,14,91,-0.041611
fc2,14,92,0.046589
fc2,14,93,0.026132
fc2,14,94,-0.086589
fc2,14,95,0.000896
fc2,14,96,0.029014
fc2,14,97,0.070072
fc2,14,98,0.027504
fc2,14,99,-0.000376
fc2,14,100,0.057536
fc2,14,101,-0.074334
fc2,14,102,-0.072471
fc2,14,103,0.056105
fc2,14,104,-0.038446
fc2,14,105,-0.064019
fc2,14,106,-0.043063
fc2,14,107,-0.034421
fc2,14,108,-0.054243
fc2,14,109,-0.030105
fc2,14,110,0.019282
fc2,14,111,0.07303
fc2,14,112,0.034309
fc2,14,113,-0.02653
fc2,14,114,0.027696
fc2,14,115,0.051766
fc2,14,116,-0.040101
fc2,14,117,-0.056187
fc2,14,118,-0.024221
fc2,14,119,-0.06487
fc2,14,120,0.083809
fc2,14,121,-0.057835
fc2,14,122,0.013119
fc2,14,123,-0.037424
fc2,14,124,-0.021396
fc2,14,125,-0.030724
fc2,14,126,-0.055644
fc2,14,127,-0.069002
fc2,15,0,0.020134
fc2,15,1,-0.083955
fc2,15,2,0.053473
fc2,15,3,0.014234
fc2,15,4,-0.04055
fc2,15,5,0.048725
fc2,15,6,-0.086663
fc2,15,7,0.086154
fc2,15,8,0.016786
fc2,15,9,0.019318
fc2,15,10,-0.05419
fc2,15,11,-0.054021
fc2,15,12,0.085901
fc2,15,13,0.079468
fc2,15,14,0.08365
fc2,15,15,0.078327
fc2,15,16,0.054518
fc2,15,17,-0.056558
fc2,15,18,-0.042562
fc2,15,19,0.04345
fc2,15,20,0.000757
fc2,15,21,-0.084077
fc2,15,22,-0.013583
fc2,15,23,-0.00501
fc2,15,24,-0.020945
fc2,15,25,0.06063
fc2,15,26,0.031788
fc2,15,27,0.084695
fc2,15,28,0.033041
fc2,15,29,0.064291
fc2,15,30,0.060542
fc2,15,31,0.05074
fc2,15,32,-0.071314
fc2,15,33,-0.038664
fc2,15,34,-0.053259
fc2,15,35,-0.06878
fc2,15,36,-0.018868
fc2,15,37,0.074962
fc2,15,38,0.040067
fc2,15,39,0.064081
fc2,15,40,0.012861
fc2,15,41,-0.07271
fc2,15,42,0.037336
fc2,15,43,0.054452
fc2,15,44,-0.031155
fc2,15,45,0.046306
fc2,15,46,-0.087873
fc2,15,47,0.003544
fc2,15,48,-0.076599
fc2,15,49,0.06987
fc2,15,50,-0.051924
fc2,15,51,0.042004
fc2,15,52,0.066749
fc2,15,53,-0.032853
fc2,15,54,-0.066257
fc2,15,55,0.029703
fc2,15,56,0.040243
fc2,15,57,0.012199
fc2,15,58,0.066675
fc2,15,59,-0.045799
fc2,15,60,0.076085
fc2,15,61,-0.003531
fc2,15,62,0.076804
fc2,15,63,-0.03794
fc2,15,64,-0.047343
fc2,15,65,-0.079049
fc2,15,66,0.035446
fc2,15,67,-0.013473
fc2,15,68,0.039936
fc2,15,69,-0.030436
fc2,15,70,0.025662
fc2,15,71,-0.063955
fc2,15,72,-0.074551
fc2,15,73,0.056776
fc2,15,74,0.081125
fc2,15,75,-0.063937
fc2,15,76,-0.039931
fc2,15,77,0.010613
fc2,15,78,0.06154
fc2,15,79,-0.026718
fc2,15,80,0.022531
fc2,15,81,-0.003314
fc2,15,82,-0.047511
fc2,15,83,0.055315
fc2,15,84,0.07786
fc2,15,85,0.048856
fc2,15,86,0.069397
fc2,15,87,0.067209
fc2,15,88,-0.073995
fc2,15,89,-0.057455
fc2,15,90,0.056112
fc2,15,91,0.080037
fc2,15,92,0.033978
fc2,15,93,0.054248
fc2,15,94,-0.019309
fc2,15,95,0.071876
fc2,15,96,-0.077824
fc2,15,97,0.04472
fc2,15,98,-0.065027
fc2,15,99,-0.004196
fc2,15,100,-0.019927
fc2,15,101,0.011521
fc2,15,102,-0.016218
fc2,15,103,-0.063883
fc2,15,104,0.000584
fc2,15,105,0.019689
fc2,15,106,-0.074233
fc2,15,107,0.052337
fc2,15,108,0.006421
fc2,15,109,0.055058
fc2,15,110,-0.086062
fc2,15,111,0.083096
fc2,15,112,-0.087299
fc2,15,113,0.043324
fc2,15,114,0.049859
fc2,15,115,-0.024575
fc2,15,116,0.070569
fc2,15,117,0.076822
fc2,15,118,0.001513
fc2,15,119,-0.030394
fc2,15,120,0.086545
fc2,15,121,0.003655
fc2,15,122,-0.056392
fc2,15,123,-0.054908
fc2,15,124,0.019625
fc2,15,125,-0.073076
fc2,15,126,-0.07908
fc2,15,127,0.075405
fc2,16,0,0.037751
fc2,16,1,-0.020184
fc2,16,2,-0.034626
fc2,16,3,-0.021438
fc2,16,4,-0.059636
fc2,16,5,0.044879
fc2,16,6,-0.012718
fc2,16,7,0.01226
fc2,16,8,-0.046144
fc2,16,9,-0.00427
fc2,16,10,0.004448
fc2,16,11,0.082541
fc2,16,12,-0.079266
fc2,16,13,0.009955
fc2,16,14,-0.021813
fc2,16,15,-0.086617
fc2,16,16,0.055081
fc2,16,17,0.070677
fc2,16,18,0.032251
fc2,16,19,-0.059995
fc2,16,20,0.064956
fc2,16,21,-0.050436
fc2,16,22,0.062483
fc2,16,23,0.058363
fc2,16,24,-0.007678
fc2,16,25,-0.008077
fc2,16,26,0.027046
fc2,16,27,-0.087266
fc2,16,28,0.053967
fc2,16,29,0.001788
fc2,16,30,-0.065118
fc2,16,31,0.046559
fc2,16,32,0.065499
fc2,16,33,0.072233
fc2,16,34,0.015308
fc2,16,35,0.077938
fc2,16,36,-0.067003
fc2,16,37,-0.083817
fc2,16,38,-0.020847
fc2,16,39,-0.080542
fc2,16,40,0.0706
fc2,16,41,0.071589
fc2,16,42,-0.022174
fc2,16,43,-0.054562
fc2,16,44,-0.082649
fc2,16,45,0.062463
fc2,16,46,0.000668
fc2,16,47,-0.084758
fc2,16,48,-0.081747
fc2,16,49,-0.036338
fc2,16,50,0.053001
fc2,16,51,-0.025679
fc2,16,52,-0.038528
fc2,16,53,0.032911
fc2,16,54,-0.062583
fc2,16,55,0.02782
fc2,16,56,0.024518
fc2,16,57,-0.015233
fc2,16,58,0.020083
fc2,16,59,-0.079995
fc2,16,60,-0.026755
fc2,16,61,-0.044845
fc2,16,62,0.049096
fc2,16,63,-0.011187
fc2,16,64,0.03014
fc2,16,65,-0.083482
fc2,16,66,0.059183
fc2,16,67,0.00636
fc2,16,68,-0.06088
fc2,16,69,-0.03304
fc2,16,70,0.059651
fc2,16,71,0.042392
fc2,16,72,-0.049026
fc2,16,73,-0.067423
fc2,16,74,0.059082
fc2,16,75,0.01017
fc2,16,76,-0.042215
fc2,16,77,-0.076995
fc2,16,78,-0.094805
fc2,16,79,0.022339
fc2,16,80,0.031606
fc2,16,81,0.025547
fc2,16,82,0.062242
fc2,16,83,-0.068987
fc2,16,84,-0.010353
fc2,16,85,0.076731
fc2,16,86,-0.018277
fc2,16,87,0.027641
fc2,16,88,0.004892
fc2,16,89,-0.00413
fc2,16,90,-0.081032
fc2,16,91,-0.056867
fc2,16,92,-0.067136
fc2,16,93,0.031641
fc2,16,94,-0.05382
fc2,16,95,-0.021339
fc2,16,96,-0.086232
fc2,16,97,-0.073061
fc2,16,98,0.000529
fc2,16,99,-0.049255
fc2,16,100,-0.087126
fc2,16,101,-0.033893
fc2,16,102,-0.074923
fc2,16,103,-0.05527
fc2,16,104,0.029286
fc2,16,105,-0.082318
fc2,16,106,0.070194
fc2,16,107,0.031317
fc2,16,108,-0.088745
fc2,16,109,0.053396
fc2,16,110,-0.060723
fc2,16,111,0.066273
fc2,16,112,-0.002544
fc2,16,113,0.010815
fc2,16,114,-0.0546
fc2,16,115,-0.083334
fc2,16,116,0.078569
fc2,16,117,-0.063505
fc2,16,118,-0.055465
fc2,16,119,0.016843
fc2,16,120,-0.06862
fc2,16,121,-0.059913
fc2,16,122,-0.067458
fc2,16,123,0.039102
fc2,16,124,0.054968
fc2,16,125,0.02716
fc2,16,126,0.033498
fc2,16,127,0.061506
fc2,17,0,-0.016331
fc2,17,1,-0.060595
fc2,17,2,-0.028503
fc2,17,3,-0.021906
fc2,17,4,-0.029624
fc2,17,5,-0.070387
fc2,17,6,-0.075768
fc2,17,7,0.00113
fc2,17,8,-0.078684
fc2,17,9,0.087118
fc2,17,10,-0.062632
fc2,17,11,0.003774
fc2,17,12,-0.050518
fc2,17,13,0.017496
fc2,17,14,-0.030692
fc2,17,15,-0.015205
fc2,17,16,-0.034018
fc2,17,17,-0.06296
fc2,17,18,-0.023912
fc2,17,19,0.02343
fc2,17,20,-0.007592
fc2,17,21,0.038566
fc2,17,22,-0.042216
fc2,17,23,-0.062229
fc2,17,24,-0.05105
fc2,17,25,-0.024699
fc2,17,26,-0.007193
fc2,17,27,-0.036155
fc2,17,28,-0.023051
fc2,17,29,0.075752
fc2,17,30,0.004057
fc2,17,31,-0.027401
fc2,17,32,0.044748
fc2,17,33,0.001293
fc2,17,34,-0.026499
fc2,17,35,0.003298
fc2,17,36,0.052114
fc2,17,37,-0.061027
fc2,17,38,0.01341
fc2,17,39,-0.001988
fc2,17,40,0.007658
fc2,17,41,0.072643
fc2,17,42,0.049516
fc2,17,43,-0.012712
fc2,17,44,0.069008
fc2,17,45,0.040051
fc2,17,46,0.042891
fc2,17,47,0.071097
fc2,17,48,0.066815
fc2,17,49,0.062027
fc2,17,50,-0.050037
fc2,17,51,0.006582
fc2,17,52,0.070644
fc2,17,53,-0.089902
fc2,17,54,0.068905
fc2,17,55,-0.079737
fc2,17,56,0.024604
fc2,17,57,-0.006788
fc2,17,58,-0.011012
fc2,17,59,-0.072995
fc2,17,60,-0.006601
fc2,17,61,-0.028313
fc2,17,62,-0.064626
fc2,17,63,-0.047215
fc2,17,64,0.073825
fc2,17,65,0.022898
fc2,17,66,-0.023445
fc2,17,67,-0.087864
fc2,17,68,0.019264
fc2,17,69,-0.071294
fc2,17,70,-0.07926
fc2,17,71,-0.023609
fc2,17,72,-0.038914
fc2,17,73,-0.007145
fc2,17,74,-0.078513
fc2,17,75,0.068273
fc2,17,76,-0.021995
fc2,17,77,0.081671
fc2,17,78,0.039671
fc2,17,79,0.015298
fc2,17,80,-0.020454
fc2,17,81,-0.040147
fc2,17,82,-0.089345
fc2,17,83,-0.014427
fc2,17,84,0.033841
fc2,17,85,-0.094668
fc2,17,86,-0.000967
fc2,17,87,-0.046393
fc2,17,88,0.037749
fc2,17,89,0.064358
fc2,17,90,-0.04427
fc2,17,91,0.051339
fc2,17,92,0.017899
fc2,17,93,0.074779
fc2,17,94,0.08511
fc2,17,95,0.027694
fc2,17,96,-0.020709
fc2,17,97,0.051499
fc2,17,98,-0.045884
fc2,17,99,-0.086354
fc2,17,100,0.046871
fc2,17,101,0.05968
fc2,17,102,-0.081258
fc2,17,103,0.080111
fc2,17,104,0.071445
fc2,17,105,0.029278
fc2,17,106,-0.066814
fc2,17,107,0.072571
fc2,17,108,0.025111
fc2,17,109,-0.018175
fc2,17,110,0.00173
fc2,17,111,0.054304
fc2,17,112,-0.071658
fc2,17,113,0.049243
fc2,17,114,-0.03192
fc2,17,115,-0.08962
fc2,17,116,0.017759
fc2,17,117,-0.057572
fc2,17,118,-0.092596
fc2,17,119,-0.040459
fc2,17,120,0.005621
fc2,17,121,0.032942
fc2,17,122,-0.05599
fc2,17,123,0.03508
fc2,17,124,-0.015477
fc2,17,125,0.033305
fc2,17,126,0.075455
fc2,17,127,-0.068108
fc2,18,0,0.002362
fc2,18,1,0.046587
fc2,18,2,-0.052002
fc2,18,3,0.034235
fc2,18,4,-0.067352
fc2,18,5,0.068148
fc2,18,6,0.048932
fc2,18,7,-0.066373
fc2,18,8,-0.037222
fc2,18,9,0.076922
fc2,18,10,-0.018364
fc2,18,11,0.05697
fc2,18,12,-0.072916
fc2,18,13,-0.015271
fc2,18,14,-0.014709
fc2,18,15,-0.054894
fc2,18,16,0.081019
fc2,18,17,0.066333
fc2,18,18,0.071938
fc2,18,19,0.066399
fc2,18,20,0.068146
fc2,18,21,-0.07842
fc2,18,22,0.069145
fc2,18,23,-0.01909
fc2,18,24,0.04864
fc2,18,25,0.019683
fc2,18,26,-0.070614
fc2,18,27,0.011102
fc2,18,28,0.000512
fc2,18,29,-0.051408
fc2,18,30,-0.030997
fc2,18,31,0.048291
fc2,18,32,0.001449
fc2,18,33,0.053844
fc2,18,34,0.005334
fc2,18,35,-0.011323
fc2,18,36,0.011867
fc2,18,37,0.028086
fc2,18,38,-0.080751
fc2,18,39,0.044455
fc2,18,40,-0.029066
fc2,18,41,-0.057042
fc2,18,42,-0.071094
fc2,18,43,-0.027258
fc2,18,44,0.08477
fc2,18,45,-4.2e-05
fc2,18,46,0.008567
fc2,18,47,0.022572
fc2,18,48,-0.058071
fc2,18,49,0.061551
fc2,18,50,-0.061478
fc2,18,51,0.072968
fc2,18,52,-0.014833
fc2,18,53,-0.03888
fc2,18,54,0.053006
fc2,18,55,0.085245
fc2,18,56,-0.068707
fc2,18,57,-0.082329
fc2,18,58,0.07238
fc2,18,59,-0.04478
fc2,18,60,0.0129
fc2,18,61,-0.02169
fc2,18,62,-0.064893
fc2,18,63,0.024571
fc2,18,64,-0.005187
fc2,18,65,-0.053958
fc2,18,66,0.055013
fc2,18,67,-0.006566
fc2,18,68,-0.016838
fc2,18,69,0.057586
fc2,18,70,0.063873
fc2,18,71,0.061353
fc2,18,72,0.015382
fc2,18,73,0.060884
fc2,18,74,0.032842
fc2,18,75,-0.01001
fc2,18,76,0.08596
fc2,18,77,-0.058473
fc2,18,78,-0.042252
fc2,18,79,-0.061922
fc2,18,80,-0.07294
fc2,18,81,-0.0235
fc2,18,82,0.041885
fc2,18,83,-0.056209
fc2,18,84,0.037326
fc2,18,85,-0.000173
fc2,18,86,0.019406
fc2,18,87,-0.066767
fc2,18,88,0.081581
fc2,18,89,-0.059971
fc2,18,90,-0.00819
fc2,18,91,-0.085321
fc2,18,92,0.028447
fc2,18,93,0.010496
fc2,18,94,0.052878
fc2,18,95,0.049013
fc2,18,96,0.029616
fc2,18,97,0.0481
fc2,18,98,-0.05776
fc2,18,99,-0.001477
fc2,18,100,-0.022797
fc2,18,101,-0.068723
fc2,18,102,0.041079
fc2,18,103,-0.026071
fc2,18,104,0.066836
fc2,18,105,-0.001565
fc2,18,106,0.035616
fc2,18,107,0.050071
fc2,18,108,0.060848
fc2,18,109,-0.053136
fc2,18,110,-0.034884
fc2,18,111,0.076393
fc2,18,112,0.058538
fc2,18,113,0.060805
fc2,18,114,0.0106
fc2,18,115,-0.028435
fc2,18,116,-0.06295
fc2,18,117,0.075773
fc2,18,118,-0.058427
fc2,18,119,-0.087972
fc2,18,120,-0.067167
fc2,18,121,-0.069249
fc2,18,122,0.021087
fc2,18,123,0.065364
fc2,18,124,0.013196
fc2,18,125,-0.047921
fc2,18,126,0.062393
fc2,18,127,-0.038955
fc2,19,0,-0.07745
fc2,19,1,0.053532
fc2,19,2,-0.006626
fc2,19,3,0.074016
fc2,19,4,0.023495
fc2,19,5,-0.097025
fc2,19,6,-0.041707
fc2,19,7,0.080771
fc2,19,8,-0.044649
fc2,19,9,-0.005255
fc2,19,10,-0.092109
fc2,19,11,-0.03994
fc2,19,12,0.07142
fc2,19,13,-0.045882
fc2,19,14,-0.000891
fc2,19,15,0.033024
fc2,19,16,-0.056085
fc2,19,17,-0.04557
fc2,19,18,-0.089911
fc2,19,19,-0.080827
fc2,19,20,-0.040393
fc2,19,21,-0.017338
fc2,19,22,-0.043529
fc2,19,23,0.052906
fc2,19,24,-0.041364
fc2,19,25,0.036659
fc2,19,26,0.051333
fc2,19,27,-0.004078
fc2,19,28,-0.031839
fc2,19,29,0.059975
fc2,19,30,0.025711
fc2,19,31,0.084035
fc2,19,32,-0.068797
fc2,19,33,0.007298
fc2,19,34,0.060964
fc2,19,35,-0.020786
fc2,19,36,-0.043277
fc2,19,37,-0.078301
fc2,19,38,-0.02055
fc2,19,39,0.010873
fc2,19,40,-0.02744
fc2,19,41,-0.008507
fc2,19,42,-0.061844
fc2,19,43,-0.020418
fc2,19,44,0.01711
fc2,19,45,0.020816
fc2,19,46,0.073992
fc2,19,47,-0.087854
fc2,19,48,-0.05553
fc2,19,49,-0.004411
fc2,19,50,0.049091
fc2,19,51,-0.07506
fc2,19,52,-0.002501
fc2,19,53,-0.073599
fc2,19,54,-0.063302
fc2,19,55,0.023769
fc2,19,56,0.066359
fc2,19,57,0.025065
fc2,19,58,-0.06149
fc2,19,59,0.071626
fc2,19,60,0.086463
fc2,19,61,0.04813
fc2,19,62,-0.097649
fc2,19,63,0.02603
fc2,19,64,-0.004745
fc2,19,65,0.057238
fc2,19,66,0.030876
fc2,19,67,-0.084419
fc2,19,68,-0.043821
fc2,19,69,-0.070583
fc2,19,70,0.059893
fc2,19,71,-0.074528
fc2,19,72,-0.089772
fc2,19,73,-0.026023
fc2,19,74,0.01628
fc2,19,75,0.026011
fc2,19,76,0.030178
fc2,19,77,0.005811
fc2,19,78,0.037392
fc2,19,79,-0.084481
fc2,19,80,0.031038
fc2,19,81,0.048405
fc2,19,82,-0.073121
fc2,19,83,-0.01762
fc2,19,84,-0.013084
fc2,19,85,0.017603
fc2,19,86,-0.077941
fc2,19,87,-0.084807
fc2,19,88,-0.055887
fc2,19,89,0.058286
fc2,19,90,-0.026173
fc2,19,91,-0.00449
fc2,19,92,0.048968
fc2,19,93,-0.080464
fc2,19,94,0.068337
fc2,19,95,-0.000442
fc2,19,96,-0.020507
fc2,19,97,0.028515
fc2,19,98,-0.019471
fc2,19,99,-0.057653
fc2,19,100,-0.038079
fc2,19,101,-0.002599
fc2,19,102,0.009349
fc2,19,103,-0.083682
fc2,19,104,0.061346
fc2,19,105,0.075877
fc2,19,106,-0.003628
fc2,19,107,-0.012855
fc2,19,108,0.050501
fc2,19,109,-0.08531
fc2,19,110,-0.047724
fc2,19,111,-0.08383
fc2,19,112,0.053782
fc2,19,113,-0.040093
fc2,19,114,0.024064
fc2,19,115,-0.036431
fc2,19,116,-0.037652
fc2,19,117,-0.088347
fc2,19,118,0.073131
fc2,19,119,-0.079901
fc2,19,120,-0.034269
fc2,19,121,-0.086805
fc2,19,122,0.010454
fc2,19,123,-0.003279
fc2,19,124,-4e-05
fc2,19,125,0.007961
fc2,19,126,-0.044136
fc2,19,127,-0.01459
fc2,20,0,0.097627
fc2,20,1,-0.036855
fc2,20,2,0.029554
fc2,20,3,0.014339
fc2,20,4,-0.068438
fc2,20,5,0.107972
fc2,20,6,-0.067419
fc2,20,7,0.116883
fc2,20,8,-0.003908
fc2,20,9,0.026534
fc2,20,10,0.027017
fc2,20,11,-0.066398
fc2,20,12,0.031942
fc2,20,13,0.072146
fc2,20,14,0.07
fc2,20,15,-0.074511
fc2,20,16,0.034096
fc2,20,17,-0.000766
fc2,20,18,-0.013832
fc2,20,19,0.084735
fc2,20,20,0.026411
fc2,20,21,-0.026881
fc2,20,22,-0.020125
fc2,20,23,-0.073055
fc2,20,24,0.054655
fc2,20,25,0.064235
fc2,20,26,-0.011162
fc2,20,27,-0.012467
fc2,20,28,0.058884
fc2,20,29,-0.043729
fc2,20,30,0.09545
fc2,20,31,-0.077478
fc2,20,32,-0.041427
fc2,20,33,0.097383
fc2,20,34,0.045246
fc2,20,35,-0.052586
fc2,20,36,-0.02649
fc2,20,37,-0.045057
fc2,20,38,0.00081
fc2,20,39,-0.045552
fc2,20,40,-0.056436
fc2,20,41,-0.009983
fc2,20,42,-0.062403
fc2,20,43,0.024461
fc2,20,44,0.059571
fc2,20,45,0.084097
fc2,20,46,0.049662
fc2,20,47,0.022214
fc2,20,48,0.082929
fc2,20,49,-0.061852
fc2,20,50,0.030582
fc2,20,51,-0.028154
fc2,20,52,-0.053973
fc2,20,53,-0.04805
fc2,20,54,0.010138
fc2,20,55,-0.086419
fc2,20,56,0.058357
fc2,20,57,-0.087774
