layer,row,col,value
fc1,4,20,0.003983
fc1,4,21,0.011043
fc1,4,22,-0.101493
fc1,4,23,0.051025
fc1,4,24,0.09053
fc1,4,25,0.020593
fc1,4,26,-0.001688
fc1,4,27,-0.048935
fc1,4,28,0.032035
fc1,4,29,-0.014252
fc1,4,30,-0.040819
fc1,4,31,-0.003438
fc1,4,32,0.016949
fc1,4,33,0.043887
fc1,4,34,0.033461
fc1,4,35,-0.09844
fc1,4,36,-0.04792
fc1,4,37,-0.027359
fc1,4,38,0.016142
fc1,4,39,0.039935
fc1,4,40,0.008014
fc1,4,41,0.022417
fc1,4,42,-0.041797
fc1,4,43,0.007739
fc1,4,44,-0.007138
fc1,4,45,-0.129644
fc1,4,46,-0.00221
fc1,4,47,-0.008332
fc1,4,48,0.07108
fc1,4,49,0.075321
fc1,4,50,0.085329
fc1,4,51,-0.096733
fc1,4,52,0.051482
fc1,4,53,-0.02962
fc1,4,54,-0.019651
fc1,4,55,0.05319
fc1,4,56,-0.055844
fc1,4,57,0.001779
fc1,4,58,0.003588
fc1,4,59,-0.076041
fc1,4,60,-0.034589
fc1,4,61,-0.003382
fc1,4,62,0.03596
fc1,4,63,-0.049288
fc1,4,64,-0.026666
fc1,4,65,0.093117
fc1,4,66,-0.084977
fc1,4,67,-0.002988
fc1,4,68,0.024262
fc1,4,69,0.073015
fc1,4,70,0.029386
fc1,4,71,-0.014581
fc1,4,72,-0.035732
fc1,4,73,-0.101304
fc1,4,74,-0.039543
fc1,4,75,-0.0208
fc1,4,76,0.054767
fc1,4,77,-0.005621
fc1,4,78,-0.078886
fc1,4,79,0.042852
fc1,4,80,0.051662
fc1,4,81,-0.071356
fc1,4,82,0.004933
fc1,4,83,-0.042946
fc1,4,84,-0.069921
fc1,4,85,0.000118
fc1,4,86,0.022675
fc1,4,87,-0.052339
fc1,4,88,0.035505
fc1,4,89,0.06513
fc1,4,90,0.031473
fc1,4,91,-0.0629
fc1,4,92,0.028973
fc1,4,93,-0.028242
fc1,4,94,0.024515
fc1,4,95,0.035187
fc1,4,96,-0.056716
fc1,4,97,0.02585
fc1,4,98,-0.065357
fc1,4,99,0.046444
fc1,4,100,-0.014391
fc1,4,101,0.054557
fc1,4,102,0.055125
fc1,4,103,-0.009813
fc1,4,104,-0.036861
fc1,4,105,0.020403
fc1,4,106,-0.083797
fc1,4,107,0.002177
fc1,4,108,-0.044721
fc1,4,109,0.027069
fc1,4,110,-0.044052
fc1,4,111,0.008248
fc1,4,112,-0.021791
fc1,4,113,0.063501
fc1,4,114,-0.04819
fc1,4,115,0.005767
fc1,4,116,0.034072
fc1,4,117,0.052352
fc1,4,118,-0.093696
fc1,4,119,0.086805
fc1,4,120,-0.033384
fc1,4,121,0.034476
fc1,4,122,-0.086179
fc1,4,123,0.042248
fc1,4,124,0.02432
fc1,4,125,0.028845
fc1,4,126,-0.067176
fc1,4,127,0.000341
fc1,4,128,-0.081222
fc1,4,129,0.011763
fc1,4,130,0.012736
fc1,4,131,-0.096588
fc1,4,132,0.068244
fc1,4,133,-0.038281
fc1,4,134,0.034438
fc1,4,135,-0.07274
fc1,4,136,-0.018594
fc1,4,137,0.095115
fc1,4,138,-0.02432
fc1,4,139,0.012374
fc1,4,140,-0.057325
fc1,4,141,0.099346
fc1,4,142,-0.0459
fc1,4,143,-0.047144
fc1,4,144,-0.091928
fc1,4,145,0.031338
fc1,4,146,0.049874
fc1,4,147,0.062242
fc1,4,148,-0.008911
fc1,4,149,0.066531
fc1,4,150,0.046591
fc1,4,151,-0.010116
fc1,4,152,-0.04585
fc1,4,153,0.040889
fc1,4,154,-0.030915
fc1,4,155,-0.01767
fc1,4,156,-0.019596
fc1,4,157,-0.066969
fc1,4,158,-0.008966
fc1,4,159,0.053693
fc1,4,160,-0.018382
fc1,4,161,-0.08327
fc1,4,162,0.048022
fc1,4,163,-0.004517
fc1,4,164,-0.067585
fc1,4,165,0.051397
fc1,4,166,-0.028598
fc1,4,167,0.002795
fc1,4,168,-0.014485
fc1,4,169,-0.019192
fc1,4,170,0.035492
fc1,4,171,0.053286
fc1,4,172,-0.022741
